Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Architecture,Data Bus (ext),Address Bus,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Freescale,PowerQUICC,MPC8533EVTALF,,,,,,,,,MCU,PowerQUICC III,MPC8533E,e500,Freescale,,,,1,32,64,32,,667MHz,333MHz,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,DDR/DDR2,,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,0.95-1.05V,1V,,2.5/1.8V,2.5/3.3V,1V,2.5/3.3V,,2.6W,5.85W,3.75W,,"doze, nap, sleep modes, dynamic power management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Freescale Semiconductor, “MPC8533E PowerQUICC III Integrated Processor Hardware Specifications”, Document Number: MPC8533EEC, Rev. 6, 05/2011",http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8533E,,,,,,
Freescale,PowerQUICC,MPC8533EVTARJ,,,,,,,,,MCU,PowerQUICC III,MPC8533E,e500,Freescale,,,,1,32,64,32,,1067MHz,533MHz,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,DDR/DDR2,,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,0.95-1.05V,1V,,2.5/1.8V,2.5/3.3V,1V,2.5/3.3V,,3.9W,6.5W,5W,,"doze, nap, sleep modes, dynamic power management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Freescale Semiconductor, “MPC8533E PowerQUICC III Integrated Processor Hardware Specifications”, Document Number: MPC8533EEC, Rev. 6, 05/2011",http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8533E,,,,,,
Freescale,PowerQUICC,MPC8535AVTANGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTATHA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTAKGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTANGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTATHA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTATLA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EBVTANGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EBVTAQGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EBVTATHA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535ECVTAKGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTANG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTANG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTAQG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTATH,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EBVTANG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EBVTAQG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EBVTATH,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTAKG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTAKGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTAQG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTAQGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTATH,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535AVTATLA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTAKG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535BVTAQGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTAKG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTAKGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTANG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"SDRAM,DDR2,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTANGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTAQG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTAQGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTATH,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTATHA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535CVTATLA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1250MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,-40 - 105C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EAVTAKG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EAVTAKGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,600MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EAVTANG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EAVTANGA,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,800MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
Freescale,PowerQUICC,MPC8535EAVTAQG,,,,,,,,,MCU,PowerQUICC III,MPC8535E,e500,Freescale,,,,1,32,,,,1000MHz,,,,,,,,,,32KiB,,32KiB,,,,512KiB,,,,,,,,4GiB,"DDR2,SDRAM,DDR3",,,,,,FC-PBGA-783,29 x 29 x 2.8 mm^3,,NA,,,,,,,,,,,,,,,,,,,,,,0 - 90C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.freescale.com/webapp/sps/site/prod_summary.jsp?code=MPC8535E&webpageId=1096562235871727716465&nodeId=018rH3Jk196465&fromPage=tax,,,,,,,
